Uploaded,System,CPU Details,Frequency_MHz,Cores,Platform,User,Single-Core Score,Multi-Core Score,Result URL,Schema
"Oct 31, 2025","iPad17,3",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4180,16589,/v6/cpu/14763375,v6
"Oct 30, 2025","iPad17,3",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4180,16778,/v6/cpu/14759609,v6
"Oct 26, 2025","iPad17,3",ARM 4421 MHz (10 cores),4421.0,10,iOS,,4180,16752,/v6/cpu/14669832,v6
"Oct 25, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4180,16736,/v6/cpu/14661007,v6
"Oct 25, 2025","iPad17,3",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4180,16757,/v6/cpu/14648991,v6
"Oct 24, 2025","iPad17,1",ARM 4412 MHz (9 cores),4412.0,9,iOS,,4180,15423,/v6/cpu/14635113,v6
"Oct 24, 2025","iPad17,1",ARM 2219 MHz (10 cores),2219.0,10,iOS,,4180,16543,/v6/cpu/14629601,v6
"Oct 23, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4180,15599,/v6/cpu/14627725,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4180,17320,/v6/cpu/14610752,v6
"Oct 22, 2025 jamesjingyi","iPad17,2",ARM 3870 MHz (9 cores),3870.0,9,iOS,jamesjingyi,4180,15753,/v6/cpu/14609835,v6
"Oct 22, 2025","iPad17,2",ARM 3870 MHz (9 cores),3870.0,9,iOS,,4180,15753,/v6/cpu/14609834,v6
"Oct 22, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4180,16814,/v6/cpu/14603504,v6
"Sep 22, 2024 leeghoofd",ASUS System Product Name,Intel Core i5-13600KF 3500 MHz (6 cores),3500.0,6,Windows,leeghoofd,4180,19981,/v6/cpu/7924560,v6
"Nov 05, 2025","iPad17,3",ARM 4418 MHz (10 cores),4418.0,10,iOS,,4179,16839,/v6/cpu/14859101,v6
"Nov 04, 2025","iPad17,4",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4179,16833,/v6/cpu/14847290,v6
"Nov 04, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4179,17642,/v6/cpu/14838313,v6
"Oct 31, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4179,16580,/v6/cpu/14774322,v6
"Oct 31, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4179,15532,/v6/cpu/14766954,v6
"Oct 30, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4179,15742,/v6/cpu/14753890,v6
"Oct 29, 2025","iPad17,1",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4179,16757,/v6/cpu/14739677,v6
"Oct 29, 2025","iPad17,2",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4179,15770,/v6/cpu/14738480,v6
"Oct 23, 2025","iPad17,4",ARM 4424 MHz (10 cores),4424.0,10,iOS,,4179,16475,/v6/cpu/14622495,v6
"Oct 22, 2025 Aaronage","iPad17,3",ARM 4422 MHz (10 cores),4422.0,10,iOS,Aaronage,4179,16876,/v6/cpu/14600126,v6
"Oct 22, 2025","iPad17,3",ARM 4422 MHz (10 cores),4422.0,10,iOS,,4179,16876,/v6/cpu/14600116,v6
"Nov 06, 2025","iPad17,1",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4178,16659,/v6/cpu/14885657,v6
"Nov 05, 2025","iPad17,4",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4178,15487,/v6/cpu/14870858,v6
"Nov 04, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4178,15422,/v6/cpu/14842685,v6
"Nov 03, 2025","iPad17,4",ARM 4417 MHz (10 cores),4417.0,10,iOS,,4178,16772,/v6/cpu/14829686,v6
"Nov 03, 2025","Mac17,2",Apple M5 4582 MHz (10 cores),4582.0,10,macOS,,4178,16944,/v6/cpu/14815432,v6
"Oct 29, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4178,15607,/v6/cpu/14734911,v6
"Oct 28, 2025","iPad17,3",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4178,16725,/v6/cpu/14718808,v6
"Oct 27, 2025","Mac17,2",Apple M5 4608 MHz (10 cores),4608.0,10,macOS,,4178,17547,/v6/cpu/14701252,v6
"Oct 25, 2025","iPad17,4",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4178,16683,/v6/cpu/14652770,v6
"Oct 25, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4178,15680,/v6/cpu/14651898,v6
"Oct 23, 2025","iPad17,3",ARM 4418 MHz (9 cores),4418.0,9,iOS,,4178,15799,/v6/cpu/14613205,v6
"Oct 23, 2025","iPad17,2",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4178,15447,/v6/cpu/14610838,v6
"Nov 05, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4177,15756,/v6/cpu/14870188,v6
"Nov 05, 2025","iPad17,3",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4177,15640,/v6/cpu/14861412,v6
"Nov 04, 2025","iPad17,1",ARM 4428 MHz (9 cores),4428.0,9,iOS,,4177,15642,/v6/cpu/14835410,v6
"Nov 04, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4177,17445,/v6/cpu/14832984,v6
"Nov 03, 2025","iPad17,4",ARM 4417 MHz (10 cores),4417.0,10,iOS,,4177,16883,/v6/cpu/14816471,v6
"Nov 02, 2025","iPad17,3",ARM 4407 MHz (9 cores),4407.0,9,iOS,,4177,15664,/v6/cpu/14797422,v6
"Oct 31, 2025","Mac17,2",Apple M5 4606 MHz (10 cores),4606.0,10,macOS,,4177,17749,/v6/cpu/14776660,v6
"Oct 30, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4177,15790,/v6/cpu/14753905,v6
"Oct 26, 2025","iPad17,4",ARM 4416 MHz (10 cores),4416.0,10,iOS,,4177,16452,/v6/cpu/14670368,v6
"Oct 24, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4177,15681,/v6/cpu/14641560,v6
"Oct 23, 2025","Mac17,2",Apple M5 4599 MHz (10 cores),4599.0,10,macOS,,4177,17718,/v6/cpu/14626944,v6
"Oct 23, 2025","iPad17,3",ARM 4399 MHz (9 cores),4399.0,9,iOS,,4177,15450,/v6/cpu/14620836,v6
"Oct 29, 2025","iPad17,4",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4176,16661,/v6/cpu/14727890,v6
"Oct 28, 2025","iPad17,1",ARM 4415 MHz (9 cores),4415.0,9,iOS,,4176,15769,/v6/cpu/14709355,v6
"Oct 25, 2025","iPad17,1",ARM 4426 MHz (10 cores),4426.0,10,iOS,,4176,16713,/v6/cpu/14651014,v6
"Oct 23, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4176,15553,/v6/cpu/14624476,v6
"Oct 23, 2025","iPad17,1",ARM 4422 MHz (9 cores),4422.0,9,iOS,,4176,15572,/v6/cpu/14613643,v6
"Oct 22, 2025","iPad17,2",ARM 3870 MHz (9 cores),3870.0,9,iOS,,4176,15730,/v6/cpu/14609932,v6
"Oct 22, 2025 jamesjingyi","iPad17,2",ARM 3870 MHz (9 cores),3870.0,9,iOS,jamesjingyi,4176,15730,/v6/cpu/14609928,v6
"Oct 22, 2025","iPad17,2",ARM 3870 MHz (9 cores),3870.0,9,iOS,,4176,15730,/v6/cpu/14609923,v6
"Oct 22, 2025","Mac17,2",Apple M5 4590 MHz (10 cores),4590.0,10,macOS,,4176,14528,/v6/cpu/14594801,v6
"Oct 19, 2025","iPad17,4",ARM 4425 MHz (10 cores),4425.0,10,iOS,,4176,16460,/v6/cpu/14547558,v6
"Nov 01, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4175,15522,/v6/cpu/14786580,v6
"Oct 31, 2025","iPad17,3",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4175,15721,/v6/cpu/14760575,v6
"Oct 27, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4175,15726,/v6/cpu/14693387,v6
"Oct 24, 2025","iPad17,1",ARM 4421 MHz (9 cores),4421.0,9,iOS,,4175,15653,/v6/cpu/14642743,v6
"Oct 24, 2025","iPad17,2",ARM 4395 MHz (9 cores),4395.0,9,iOS,,4175,15684,/v6/cpu/14637675,v6
"Oct 24, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4175,17538,/v6/cpu/14630913,v6
"Oct 23, 2025","iPad17,4",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4175,16740,/v6/cpu/14627624,v6
"Oct 23, 2025","iPad17,4",ARM 4417 MHz (10 cores),4417.0,10,iOS,,4175,16844,/v6/cpu/14626482,v6
"Sep 30, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4175,15577,/v6/cpu/14174868,v6
"Sep 30, 2025","iPad17,3",ARM 4424 MHz (9 cores),4424.0,9,iOS,,4175,15577,/v6/cpu/14174832,v6
"Nov 06, 2025","iPad17,1",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4174,15839,/v6/cpu/14885931,v6
"Nov 06, 2025","iPad17,3",ARM 4416 MHz (10 cores),4416.0,10,iOS,,4174,16769,/v6/cpu/14885496,v6
"Nov 05, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4174,15453,/v6/cpu/14872428,v6
"Nov 05, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4174,15745,/v6/cpu/14858552,v6
"Nov 02, 2025","iPad17,3",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4174,16762,/v6/cpu/14798014,v6
"Oct 29, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4174,16769,/v6/cpu/14738302,v6
"Oct 27, 2025","iPad17,2",ARM 4398 MHz (9 cores),4398.0,9,iOS,,4174,15646,/v6/cpu/14688595,v6
"Oct 26, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4174,16838,/v6/cpu/14672694,v6
"Oct 24, 2025","iPad17,2",ARM 4418 MHz (9 cores),4418.0,9,iOS,,4174,15552,/v6/cpu/14637567,v6
"Oct 23, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4174,15725,/v6/cpu/14629327,v6
"Oct 23, 2025 uzc","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,uzc,4174,15785,/v6/cpu/14625779,v6
"Oct 23, 2025","iPad17,3",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4174,15785,/v6/cpu/14625763,v6
"Oct 22, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4174,16593,/v6/cpu/14595367,v6
"Nov 06, 2025","iPad17,4",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4173,16865,/v6/cpu/14877081,v6
"Nov 06, 2025","iPad17,4",ARM 4423 MHz (10 cores),4423.0,10,iOS,,4173,16865,/v6/cpu/14877078,v6
"Nov 06, 2025","iPad17,1",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4173,15804,/v6/cpu/14876162,v6
"Nov 05, 2025","iPad17,4",ARM 4403 MHz (9 cores),4403.0,9,iOS,,4173,15722,/v6/cpu/14866265,v6
"Nov 04, 2025","iPad17,1",ARM 4417 MHz (9 cores),4417.0,9,iOS,,4173,15504,/v6/cpu/14845559,v6
"Nov 03, 2025","iPad17,1",ARM 4419 MHz (9 cores),4419.0,9,iOS,,4173,15862,/v6/cpu/14829819,v6
"Nov 03, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4173,15803,/v6/cpu/14829764,v6
"Nov 03, 2025","iPad17,1",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4173,15430,/v6/cpu/14821627,v6
"Nov 01, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4173,15769,/v6/cpu/14782806,v6
"Oct 28, 2025","iPad17,4",ARM 2219 MHz (10 cores),2219.0,10,iOS,,4173,16052,/v6/cpu/14710560,v6
"Oct 25, 2025","iPad17,4",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4173,15632,/v6/cpu/14650461,v6
"Oct 24, 2025","iPad17,3",ARM 4409 MHz (10 cores),4409.0,10,iOS,,4173,16610,/v6/cpu/14646586,v6
"Oct 24, 2025","iPad17,3",ARM 4423 MHz (9 cores),4423.0,9,iOS,,4173,15663,/v6/cpu/14641050,v6
"Oct 23, 2025","iPad17,3",ARM 4426 MHz (9 cores),4426.0,9,iOS,,4173,15561,/v6/cpu/14627049,v6
"Oct 23, 2025","iPad17,4",ARM 4399 MHz (9 cores),4399.0,9,iOS,,4173,15747,/v6/cpu/14616150,v6
"Oct 23, 2025 MikeM3","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,MikeM3,4173,16556,/v6/cpu/14615103,v6
"Oct 23, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4173,16556,/v6/cpu/14615102,v6
"Oct 23, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4173,17669,/v6/cpu/14610886,v6
"Oct 22, 2025","iPad17,3",ARM 4425 MHz (9 cores),4425.0,9,iOS,,4173,15453,/v6/cpu/14605191,v6
"Oct 22, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4173,15655,/v6/cpu/14602965,v6
"Nov 02, 2025","Mac17,2",Apple M5 4607 MHz (10 cores),4607.0,10,macOS,,4172,17353,/v6/cpu/14797168,v6
"Oct 31, 2025","Mac17,2",Apple M5 4248 MHz (10 cores),4248.0,10,macOS,,4172,17331,/v6/cpu/14773444,v6
"Oct 30, 2025 Chris1979","iPad17,2",ARM 4413 MHz (10 cores),4413.0,10,iOS,Chris1979,4172,16660,/v6/cpu/14749792,v6
"Oct 30, 2025","iPad17,2",ARM 4413 MHz (10 cores),4413.0,10,iOS,,4172,16660,/v6/cpu/14749768,v6
"Oct 29, 2025","iPad17,2",ARM 4412 MHz (9 cores),4412.0,9,iOS,,4172,15766,/v6/cpu/14740608,v6
"Oct 28, 2025","iPad17,1",ARM 4427 MHz (9 cores),4427.0,9,iOS,,4172,15468,/v6/cpu/14714076,v6
"Oct 25, 2025","iPad17,4",ARM 4427 MHz (10 cores),4427.0,10,iOS,,4172,16487,/v6/cpu/14662707,v6
"Oct 24, 2025","iPad17,3",ARM 4428 MHz (10 cores),4428.0,10,iOS,,4172,16520,/v6/cpu/14637407,v6
"Oct 23, 2025","iPad17,3",ARM 4411 MHz (10 cores),4411.0,10,iOS,,4172,16715,/v6/cpu/14624597,v6
"Oct 23, 2025","iPad17,4",ARM 4422 MHz (10 cores),4422.0,10,iOS,,4172,16922,/v6/cpu/14610400,v6
